Marketing_Campaign_Indicator,Website_Engagement_Indicator,Engagement Score,Lead Source Category,Lead Source Channel,Referring_Bank_Region,has_website,has_instagram,has_twitter,has_facebook,insta_ratio,twt_presence,twt_ratio,has_sum,LF-Industry_Business To Business,LF-Industry_Construction,LF-Industry_Groceries,LF-Industry_Health Care & Pharmacies,LF-Industry_Lodging,LF-Industry_Non-Profit / Government,LF-Industry_Other,LF-Industry_Personal Services,LF-Industry_Professional Services,LF-Industry_Restaurants & Quick Serve Restaurants,LF-Industry_Retail,LF-Industry_Retail - Apparel,LF-Industry_Transportation,LF-Industry_Unknown,Converted,Lead_Quality_Score
0,0,0.0,2,2,35,1,1,0,1,0.833333,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
1,0,0.0,8,0,35,1,0,0,1,0.0,0,0.48,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,0,0,0,1,0.0,0,0.421052632,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,1,0.608696,1,0.5,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.0
1,0,10.0,4,0,35,1,1,1,1,0.64,1,0.631578947,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,1,0,0,1,0.551724,0,0.48,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.46
0,0,0.0,0,2,35,1,1,1,1,0.956522,1,0.666666667,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0275
0,0,0.0,5,1,35,0,0,0,0,1.0,2,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1.0
0,0,0.0,0,2,35,0,1,1,1,0.75,1,0.814814815,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,2,2,7,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,0,1,0.666667,2,0.0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.11
0,0,0.0,2,2,25,1,1,0,1,0.645161,0,0.363636364,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.34
0,0,0.0,0,2,35,0,0,0,1,0.173913,0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.9364343434343435
0,0,0.0,2,2,24,1,0,1,1,0.285714,1,0.785714286,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.32
0,0,0.0,2,2,1,0,0,0,1,0.413793,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,1,0,1,1,1,0.827586,1,0.814814815,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,1,0.647059,1,0.628571429,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,0,2,35,1,1,0,1,0.666667,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.06
1,0,0.0,0,2,35,1,1,0,1,0.923077,0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.10166666666666668
1,0,0.0,8,0,35,1,1,0,1,0.875,0,0.0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.06
0,0,0.0,2,2,25,1,1,1,1,0.666667,1,0.709677419,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,4,0,35,0,0,1,1,0.470588,1,0.594594595,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,2,2,35,1,0,0,0,0.410256,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
1,0,0.0,1,2,35,1,1,0,1,0.745763,0,0.0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.29
0,0,0.0,2,2,34,1,1,0,0,0.847458,0,0.47826087,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.19
1,0,90.0,0,2,35,1,0,1,1,0.48,1,0.545454545,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.85
0,0,0.0,0,2,35,1,1,0,1,0.857143,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,7,1,35,1,0,0,1,0.529412,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.96
1,0,10.0,0,2,35,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.96
0,0,0.0,0,2,35,0,0,0,1,0.421053,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,1,0,1,0.848485,0,0.387096774,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,1,0,1,0.754098,0,0.44,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,1,1,1,0.588235,1,0.511627907,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05
1,0,0.0,8,0,35,1,1,1,1,0.636364,1,0.777777778,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,1,1,0.0,1,0.8,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,0,0,1,1,0.555556,1,0.578947368,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04
0,0,0.0,2,2,2,1,0,1,1,0.0,1,0.846153846,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,1,0,0,1,0.4,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.6
0,0,0.0,7,1,35,1,1,1,1,0.923077,1,0.6,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.87
0,0,0.0,2,2,1,1,1,0,1,0.689655,0,0.0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.4006666666666666
0,0,0.0,2,2,2,1,1,0,1,0.83871,0,0.0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.03
1,0,0.0,3,2,35,1,1,0,1,0.764706,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.08012870837714114
0,0,0.0,2,2,2,0,1,0,1,0.666667,0,0.322580645,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.66
0,0,0.0,2,2,1,0,1,1,1,0.888889,1,0.608695652,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.07
0,0,0.0,2,2,2,0,1,1,1,0.692308,1,0.818181818,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.36
0,0,0.0,8,0,35,1,0,0,1,0.25,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.8826298701298702
0,0,0.0,2,2,26,1,0,0,1,0.311111,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,8,0,35,1,0,0,1,0.322581,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.2425
1,0,0.0,0,2,35,1,1,0,1,0.918919,0,0.4,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,1,0,1,0.615385,0,0.0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.84
1,0,0.0,4,0,35,1,1,0,1,0.6,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,26,1,0,1,1,0.0,1,0.56,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,1,1,1,1,0.823529,1,0.6875,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.55
0,0,0.0,2,2,1,0,0,1,1,0.4,1,0.6875,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.21
1,0,0.0,1,2,35,1,1,0,1,0.736842,2,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.17
1,0,0.0,0,2,35,0,1,1,1,0.8,1,0.857142857,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.42860912290881603
0,0,0.0,2,2,24,1,1,0,1,0.755556,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.018619800250550905
0,0,0.0,2,2,2,1,0,1,1,0.428571,1,0.511627907,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.18
1,0,0.0,4,0,35,1,1,0,1,0.818182,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0425
1,0,0.0,4,0,35,1,1,0,1,0.875,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,0,0,0,1,0.521739,0,0.461538462,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,26,0,1,0,1,0.705882,0,0.428571429,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,1,2,35,1,0,0,1,0.470588,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.28
0,0,0.0,2,2,25,1,0,0,1,0.325581,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.07883333333333334
1,0,0.0,4,0,35,0,0,1,1,0.551724,1,0.5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.07
0,0,0.0,2,2,34,1,1,0,1,0.808511,0,0.363636364,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,0,0,1,0.214286,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.06666666666666667
1,0,0.0,1,2,8,1,1,0,1,0.742857,0,0.387096774,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.14
0,0,0.0,7,1,35,1,1,0,1,0.756757,0,0.0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.97
0,0,0.0,2,2,26,1,0,1,0,0.0,1,0.75862069,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,0,2,35,0,0,1,1,0.25,1,0.857142857,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,2,2,1,1,1,0,1,0.809524,0,0.378378378,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.05
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
1,0,0.0,8,0,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.7375119047619045
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
1,0,0.0,8,0,35,1,0,1,1,0.540541,1,0.733333333,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
1,0,0.0,3,2,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.33718675278969384
1,0,0.0,8,0,35,1,1,0,1,0.761905,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,1,0,0,1,0.0,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1.0
0,0,0.0,2,2,24,1,0,0,1,0.56,0,0.384615385,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04666666666666666
0,0,0.0,2,2,6,0,0,0,1,0.275862,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.353549617049617
1,0,10.0,4,0,35,1,1,1,1,0.962963,1,0.846153846,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,0,0,1,1,0.0,1,0.88,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.38
0,0,0.0,0,2,35,0,1,1,1,0.897959,1,0.55,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.615
1,0,150.0,8,0,35,1,0,1,1,0.5,1,0.666666667,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0.55
0,0,0.0,2,2,25,1,0,0,1,0.327273,0,0.24,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.14
0,0,0.0,2,2,34,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02977755102602484
1,0,0.0,0,2,35,1,1,0,1,0.571429,0,0.333333333,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.3128333333333333
0,0,0.0,2,2,25,1,0,0,1,0.565217,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,0,0,0,1,0.243902,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,2,2,7,1,1,1,1,0.588235,1,0.611111111,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.18
0,0,0.0,7,1,35,1,1,1,1,0.642857,1,0.709677419,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.89
0,0,0.0,2,2,32,1,1,0,1,0.625,0,0.470588235,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,26,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.009291803231363811
0,0,0.0,2,2,35,1,1,0,1,0.823529,0,0.25,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.35
1,0,0.0,0,2,35,1,1,0,1,0.727273,0,0.0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.13
0,0,0.0,8,0,35,1,1,1,1,0.829268,1,0.588235294,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.57
0,0,0.0,0,2,35,1,1,1,1,0.714286,1,0.666666667,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,1,2,22,1,1,0,0,0.9375,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.24142857142857144
0,0,0.0,8,0,35,1,0,0,1,0.473684,0,0.296296296,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.24
0,0,0.0,2,2,26,0,0,0,0,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.009291803231363811
0,0,0.0,2,2,2,1,0,0,1,0.565217,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
0,0,0.0,1,2,35,1,0,0,1,0.431373,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1.0
0,0,0.0,0,2,35,0,0,1,1,0.363636,1,0.588235294,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
1,0,140.0,8,0,35,1,1,1,0,0.722222,1,0.709677419,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.36
0,0,0.0,7,1,35,1,1,0,1,0.814815,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6316666666666667
0,0,0.0,2,2,2,1,0,1,1,0.3125,1,0.628571429,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.01
0,0,0.0,8,0,35,1,0,1,1,0.0,1,0.88,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.07
1,0,0.0,0,2,35,1,1,0,1,0.9375,0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.14
0,0,0.0,0,2,35,1,1,0,1,0.842105,0,0.3125,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.4
1,0,0.0,4,0,35,1,1,1,1,0.714286,1,0.666666667,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,0,0.421053,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,1,0.740741,1,0.5,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.23
0,0,0.0,2,2,1,1,0,0,1,0.551724,0,0.4,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.35
0,0,0.0,0,2,35,1,1,1,1,0.857143,1,0.75862069,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.35
1,0,0.0,4,0,35,1,1,1,1,0.75,1,0.666666667,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,2,2,7,1,1,0,1,0.603774,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,1,0.324324,0,0.307692308,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.41
1,0,0.0,2,2,7,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,4,0,35,1,0,0,1,0.0,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.7344221188508474
1,0,0.0,8,0,35,1,1,0,1,0.909091,0,0.375,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.0
1,0,0.0,3,2,35,1,0,0,1,0.511628,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.919
1,0,0.0,2,2,13,1,1,1,1,0.583333,1,0.631578947,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,1,2,35,1,0,1,0,0.439024,1,0.628571429,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,0,0,1,0.468085,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.18
1,0,30.0,4,0,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,10.0,8,0,35,1,1,0,1,0.884615,0,0.333333333,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.14
0,0,0.0,2,2,31,1,0,0,0,0.470588,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,1,1,0,1,0.857143,0,0.25,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,0,0,1,1,0.222222,1,0.647058824,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.445
1,0,10.0,4,0,35,1,0,1,1,0.387097,1,0.642857143,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,5,1,35,0,0,0,0,0.421053,0,0.48,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.76
0,0,0.0,0,2,35,1,1,1,1,0.962963,1,0.636363636,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,1,1,0,1,0.647059,0,0.285714286,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.1
0,0,0.0,0,2,35,1,1,0,1,0.583333,0,0.416666667,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.16
0,0,0.0,2,2,26,0,0,0,1,0.0,0,0.384615385,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,0,2,35,1,1,1,1,0.9375,1,0.5,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,1,0,0,1,0.444444,0,0.375,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,2,2,26,0,1,1,0,0.784314,1,0.564102564,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,35,0,0,1,0,0.0,1,0.578947368,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.4957142857142857
0,0,0.0,7,1,35,1,0,1,1,0.3125,1,0.551724138,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.27
0,0,0.0,2,2,34,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.5818359344586379
0,0,0.0,0,2,35,1,0,0,1,0.56,0,0.375,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.44,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.8316666666666669
1,0,10.0,4,0,35,1,0,0,1,0.521739,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,1,0,1,0.644068,0,0.260869565,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
